Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/1           Com_Quit_f <cycle 2> [483]
[1112]   0.0    0.00    0.00       1         Sys_Quit [1112]
-----------------------------------------------
                0.00    0.00       1/1           main [2]
[1113]   0.0    0.00    0.00       1         Sys_SetBinaryPath [1113]
                0.00    0.00       1/557218      Q_strncpyz [757]
-----------------------------------------------
                0.00    0.00       1/1           main [2]
[1114]   0.0    0.00    0.00       1         Sys_SetDefaultInstallPath [1114]
                0.00    0.00       1/557218      Q_strncpyz [757]
-----------------------------------------------
                0.00    0.00       1/1           CreateXDGPathAndMisc [1089]
[1115]   0.0    0.00    0.00       1         Sys_SetHomePaths [1115]
                0.00    0.00       1/2           getHome [1071]
                0.00    0.00       1/1           Sys_SetXdgDataHomePath [1116]
                0.00    0.00       1/52667       Com_sprintf [800]
                0.00    0.00       1/5924        Q_strcat [844]
-----------------------------------------------
                0.00    0.00       1/1           Sys_SetHomePaths [1115]
[1116]   0.0    0.00    0.00       1         Sys_SetXdgDataHomePath [1116]
                0.00    0.00       1/2           getHome [1071]
                0.00    0.00       1/52667       Com_sprintf [800]
                0.00    0.00       1/16          FS_CreatePath [975]
                0.00    0.00       1/1           Sys_ConcatXdgHomepathName [1106]
-----------------------------------------------
                0.00    0.00       1/1           Com_Init [261]
[1117]   0.0    0.00    0.00       1         Sys_WritePIDFile [1117]
                0.00    0.00       1/2           Sys_PIDFileName [1066]
                0.00    0.00       1/1           Sys_PID [1109]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2015 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [189] AddPointToBounds     [1034] FS_ComparePaks         [58] R_CullLocalBox
  [88] AddSkyPolygon (tr_sky.c) [245] FS_ConditionalRestart [133] R_CullLocalPointAndRadius
 [374] AddWindingToConvexHull [975] FS_CreatePath         [66] R_CullModel (tr_animation.c)
 [817] AllocWinding          [837] FS_FCloseFile         [123] R_CullPointAndRadius
 [375] AngleDelta            [307] FS_FOpenFileByMode     [36] R_CullSurface (tr_world.c)
 [376] Autosprite2Deform (tr_shade_calc.c) [188] FS_FOpenFileRead [129] R_CullTriSurf (tr_world.c)
 [161] AutospriteDeform (tr_shade_calc.c) [187] FS_FOpenFileReadDir [145] R_DecomposeSort
 [939] AxisClear            [1009] FS_FOpenFileWrite     [718] R_DeleteTextures (tr_init.c)
 [630] BaseWindingForPlane   [940] FS_FTell              [284] R_DlightBmodel
 [484] BoundsIntersectPoint  [857] FS_FileForHandle (files.c) [146] R_DlightFace (tr_world.c)
  [37] BoxOnPlaneSide        [754] FS_FilenameCompare    [426] R_DlightGrid (tr_world.c)
 [980] CIN_CloseAllVideos    [611] FS_FindVM             [117] R_DlightSurface (tr_world.c)
 [464] CIN_DrawCinematic     [847] FS_FreeFile           [427] R_DlightTrisurf (tr_world.c)
 [1072] CIN_HandleForVideo (cl_cin.c) [639] FS_FreeFileList [990] R_DoneFreeType
 [640] CIN_PlayCinematic     [888] FS_FreePak (files.c)  [120] R_FindImageFile
 [687] CL_AddCgameCommand    [439] FS_GetFileList         [48] R_FindShader
 [890] CL_AddReliableCommand [1060] FS_GetModList        [461] R_FixSharedVertexLodError
 [559] CL_AdjustAngles       [752] FS_HandleForFile (files.c) [458] R_FixSharedVertexLodError_r
 [453] CL_AdjustTimeDelta    [265] FS_HashFileName (files.c) [796] R_FogFactor
 [377] CL_CDDialog           [332] FS_InitFilesystem      [19] R_GenerateDrawSurfs (tr_main.c)
 [254] CL_CGameRendering     [815] FS_IsDemoExt          [413] R_GetAnimTag (tr_model.c)
 [388] CL_CM_LoadMap         [794] FS_IsExt              [136] R_GetCommandBuffer
 [253] CL_CaptureVoip (cl_main.c) [390] FS_ListFiles     [268] R_GetModelByHandle
  [11] CL_CgameSystemCalls   [391] FS_ListFilteredFiles  [156] R_GetShaderByHandle
 [576] CL_CharEvent         [1091] FS_LoadStack          [204] R_GetTag (tr_model.c)
 [543] CL_CheckForResend     [208] FS_LoadZipFile (files.c) [173] R_Init
 [760] CL_CheckPaused        [273] FS_PakIsPure          [398] R_InitAnimation
 [772] CL_CheckTimeout       [845] FS_PathCmp            [737] R_InitBSP
 [773] CL_CheckUserinfo      [536] FS_Path_f             [732] R_InitBackend
 [282] CL_ClearMemory        [915] FS_Printf             [738] R_InitCloudAndSky
 [945] CL_ClearPing          [331] FS_PureServerSetLoadedPaks [744] R_InitCurve
